src_n,ra_deg,dec_deg,spin period,perr,est. period,sep,name,mean I,stdev I,max I,min I,I range,mean V,stdev V,max V,min V,V range,est. period method,references,best period,trusted new period,Raj superorbital,Raj superorbital err,best superorbital,other period,type,interesting flag,interesting note,type note,aperiodic,range of medians,orbital cont,superorbital cont,mult superorbital,changing superorbital amp,redder when brighter,I V-I corr,V V-I corr,I V-I slope,I V-I int,V V-I slope,V V-I int,V-I transition,mean abs I vs. V-I residual,mean abs faint residual,mean abs bright residual,residual slope diff,bright res monotonic frac,faint slope,faint int,bright slope,bright int,0.95 slope,0.95 int,5 bright slope,5 bright int,Type II amp,X-ray behavior,follow-up note,I skew,I kurtosis,V skew,V kurtosis,best auto det pd,Part,I IQR,pf period,pf amp,pf phase diff,pf phase max,pf phase min,pf diff mean,pf mean,pf skew ,pf kurtosis,pf symm sum,pf mean err,base string,max std 5,rel max std 5,min std 5,det stdev I,det stdev/I range,base num,det IQR,calibration flag,stdev ratio,IQR ratio,sig stdev ratio,total days,# dips/flares,days / dip/flare,loop metric
38,15.467725,-72.39260999999999,175.4,0.52,0.0,0.7364043183292859,,14.7867623820755,0.0126021121689251,14.832,14.713,0.11900000000000001,15.001732954545501,0.0338847016352073,15.331,14.957,0.37399999999999906,,,,,,,,,6,,,clarify if 6 or 7,,,,,,,check,-0.476030195605719,0.923822909449212,-0.183210343546214,14.8184597464107,0.816789656453764,14.8184597464107,,0.0195026830357703,0.0134460107121922,0.0123919611221826,0.5527007929914161,0.60377358490566,-0.351150215841671,14.888181765073199,-0.0160425479153019,14.764835378968,27.574110277140697,7.35414759940591,-0.7444543925602141,14.9080926991202,,,,0.534988107552819,-0.769641529234472,5.18934677123636,48.0993157273634,87.32023199350891,1.0,0.0569999999999986,87.32023199350891,0.00395669801577014,0.5,0.21875,0.71875,0.00217826390801057,14.789484615333901,0.29930035247537895,-1.37132592549086,0.00100901294292959,0.000673068529347648,undetermined or no base,0.0426642707660638,1.06523760987523,0.0433709580249271,0.007153411838199341,0.0601127045226835,-0.0120000000000005,0.00801496682431235,1.0,0.567635944063295,0.140613453058115,0.494245896540209,8105.88842,0.0,0.0,1.3975947375235034
39,14.837658,-72.388115,201.9,0.52,71.98,0.28216388668771397,SXP 202A,14.606424764020002,0.0815012528918754,14.864,14.508,0.35600000000000204,14.7247816091954,0.0538520590087274,14.864,14.668,0.196000000000002,,Galache 2008: 91,,,1220.0,61.0,,,2,1.0,re-classified as type 5; but point out potential gradual transition to quiescence,,,,,,,,yes,-0.964361160489342,-0.8962949201254721,-2.2448565481939,14.867091221059198,-1.24485654819391,14.867091221059198,,0.0171236990752839,0.0190168849850572,0.0121016992029882,0.0332725532872217,0.5857142857142861,-1.33846705910204,14.8409162779356,-1.38972364122379,14.7514228651423,-0.454390271027097,14.594494985678,-0.674247888778972,14.6252588060745,,,,1.38164419370424,1.04970593685688,1.34657100265847,0.40081199101267606,72.3252359261692,1.0,0.0849999999999991,72.3252359261692,0.00646946786500635,0.75,0.46875,0.71875,0.0028238167022890397,14.6052819514206,-0.0039459824801432895,-1.0456825324851,0.00267099857789813,0.000825142767795491,undetermined or no base,0.103785548126895,1.27342273209694,0.0446067259502421,0.00904716372727154,0.0254133812563806,0.212,0.009727609625308279,0.0,0.111006437401325,0.114442466180099,0.09545868010789901,8105.88318,2.0,4052.94159,0.7297586527002685
40,14.870287,-72.6179,202.52,0.51,224.0,0.626239114952758,SXP 202B,15.3321244788565,0.054399220161784,15.460999999999999,15.200999999999999,0.26,15.554018633540402,0.0725978005629647,16.125999999999998,15.179,0.9470000000000011,,,,,3000.0,,,,5,,,,,,,,,,check,-0.132815058709362,0.708272312785451,-0.117824127889759,15.3456047235605,0.8821758721102511,15.3456047235605,,0.0430228170907402,0.0221386503012184,0.0211539629140764,-0.0524174373621653,0.578947368421053,-0.0923172325979666,15.3724448253405,-0.901539895366984,15.472261659365802,-0.0245241607935534,15.2256419954004,-0.024524160793573,15.225641995400501,,,,0.146557701724943,-0.19066936393691503,2.04942538199584,25.9015909639966,225.80789517821097,1.0,0.0515000000000008,225.80789517821097,0.0350938779688672,0.8125,0.78125,0.96875,0.0168181513164128,15.331605272107,-0.258093989837845,-0.897678694521112,0.01024378364423,0.0052240040185742,undetermined or no base,0.0403851457840628,0.7423846456614059,0.0537162917558539,0.0099153584321805,0.038135993969925,-0.00400000000000134,0.0114675585146102,0.0,0.182270231130007,0.222671039118641,0.149548515440406,8105.88318,0.0,0.0,0.7229041983471304
41,12.546373,-73.006966,214.03,0.53,29.91,1.58148285439478,,15.280439804772199,0.20818184410753499,15.773,15.049000000000001,0.7240000000000001,15.2730060240964,0.220884980617754,15.7,14.998,0.7020000000000001,,,,,,,,,3,,,,,,,,,,check,0.0082073092641569,0.194398084197631,0.0432043659222829,15.3332955148399,1.04320436592226,15.3332955148399,,0.19165083646368203,0.0559348417321202,0.0738977351039576,0.289684366725468,0.592920353982301,-2.03060706097862,15.5085427442134,0.0659558049271998,15.1980111753201,-0.46502766907602294,15.061786471589501,-0.513976300772169,15.0503422421061,,,,1.04455636508259,-0.5108858681741251,0.485326409227785,-1.27723080311149,29.9001762852107,1.0,0.324,29.9001762852107,0.0212962066368192,0.75,0.15625,0.40625,0.0137568614811359,15.278958485963301,0.7364298568138391,0.7124572862523242,0.0019538132874072603,0.00195485176547447,base at brightest,0.25055506380833703,1.2035394579313798,0.0382883794381534,0.0221848315979423,0.030642032593843,0.5279999999999989,0.0223600687195091,0.0,0.106564679994298,0.0690125577762627,0.0977998919162999,8261.195590000001,1.0,8261.195590000001,1.402960945586584
42,11.847077,-73.207756,263.0,0.5,49.06,3.5431535654656803,SXP 264,16.0217402985075,0.00834881454989299,16.047,15.994000000000002,0.0530000000000008,16.102512195122003,0.0105092803383592,16.154,16.09,0.0640000000000001,,,,,2000.0,,,,7,,,clarify if 6 or 7,,,,,,,check,-0.683127355324436,0.8747141006391079,-0.341354190724148,16.0486770873283,0.658645809275917,16.0486770873283,,0.00366259234463255,0.00255723637948115,0.00302681342764983,0.040345888474457,0.523809523809524,-0.326126588220683,16.050395843484,-0.15392343198712197,16.029226673155502,93.58179905568291,8.002244652628091,0.04724414545954401,16.003033873864698,,,,-0.320837655995087,0.356228722118264,2.99440419651155,11.859673536977,51.7324669542189,2.0,0.0100000000000016,51.7324669542189,0.00733434470498651,0.5625,0.59375,0.03125,0.00392365907076231,16.0203378669933,0.23451745657131895,-0.6052333159595191,0.000821578537568765,0.00165378509396042,undetermined or no base,0.00515363949069001,0.617289970916418,0.005912698199638329,0.00747004439280525,0.140944233826512,-0.00399999999999601,0.00942843489690404,0.0,0.894743121692767,0.942843489690253,0.77082859303377,1249.94538,0.0,0.0,0.7685421753267971
44,14.455669,-72.0432,280.4,0.5,64.8,1.1730494581195199,SXP 280,15.3888935729095,0.0657703361579758,15.515999999999998,15.249,0.266999999999999,15.5925746268657,0.0630430292364551,15.707,15.439,0.268000000000001,X-ray,Galache 2008: 64.8,,,2000.0,,,,5,,,,,,,,,,check,-0.33075958694705,0.18286634755304,-0.6532965261158921,15.528495957691698,0.34670347388408007,15.528495957691698,,0.0493504149098143,0.0283991002840359,0.0260837597153855,-0.036522974763177694,0.633333333333333,0.204256203977841,15.402205903723099,0.260060612342056,15.2463770387743,41.4511526233605,7.627494184697309,0.13999424094050902,15.2400759281911,,,,-0.16737658564151,-1.08648011624569,-0.34474931856083507,-0.21724655911434,63.5696330442878,1.0,0.113,63.5696330442878,0.0088430332477234,0.375,0.90625,0.53125,0.00449947522296379,15.387103085433301,0.120323827167441,-1.28893290046553,0.00019807818949958898,0.00137500503848805,undetermined or no base,0.044048155466488895,0.6697267801807839,0.045688510590738,0.013865756109906998,0.0519316708236219,-0.0180000000000007,0.0156014157061382,0.0,0.210820818622584,0.138065625718037,0.169129804830255,6640.80597,0.0,0.0,0.7934125285303673
45,14.553074,-72.513435,291.33,0.52,59.77,0.417096985777954,,14.5494003202562,0.0468343745427284,14.69,14.401,0.289,14.8785268817204,0.0290548577908081,14.927999999999999,14.802,0.126000000000001,,,,,,,,,6,,,,,,,,,,check,-0.8021221876899691,-0.33698392814061,-1.36325466117376,14.9872322314745,-0.363254661173755,14.9872322314744,,0.0224918565220165,0.0175441902479078,0.014345481306809,0.0940594096011514,0.558823529411765,-0.7894262341165659,14.833606579734699,-0.9191411524896391,14.825840987832999,21.179103129458,7.23030566924737,0.418102541583902,14.345996898036802,,,,0.251502526180646,-0.307464004453186,-0.12594763284929303,-0.692345369554127,59.7110006364427,1.0,0.0620000000000012,59.7110006364427,0.0647481590507759,0.6875,0.46875,0.78125,0.0252786906446367,14.545489814113902,-0.428066301894754,-1.3934481315342302,0.007931101851778059,0.00147870199179958,undetermined or no base,0.0399369503092059,0.85272731191852,0.0257883694715273,0.0258840935101499,0.089564337405363,0.0210000000000008,0.0407949314598799,0.0,0.552672983526983,0.657982765481921,0.484397384953219,6745.739979999999,0.0,0.0,0.8158141621438156
46,12.700255,-73.30488000000001,292.7,0.9,0.0,0.697361919618457,,15.2732168468981,0.30130521266467103,15.953,14.895999999999999,1.057,15.3992903225806,0.213635051121388,15.831,15.133,0.698,,,,,,,,,2,,,,,,,,,,yes,-0.867852085516745,-0.725306699441435,-2.51979839842934,15.601404906182001,-1.5197983984293002,15.601404906182001,,0.126072746883588,0.0246219751140691,0.0855557178326426,0.8791938304870771,0.645454545454546,-1.7623566087453797,15.6964145101175,-0.472124073454285,15.1802607918768,0.264891359083074,14.9028146272732,-0.840901687923631,15.104903718547302,,,,0.873410421387265,-0.7074636664394408,0.494713829755484,-1.22990855370719,127.475837404429,1.0,0.505000000000001,127.475837404429,0.0116894072624731,0.6875,0.34375,0.65625,0.0059391087042658395,15.269985459423498,-0.121448549202238,-1.55692294796808,0.00670011890948936,0.00196094185511751,base at brightest,0.279513434381963,0.92767540232714,0.0342134476485484,0.0237756597141609,0.0224935285848258,0.651999999999999,0.013958998900569999,0.0,0.0789088894410245,0.0276415819813267,0.0422400836654099,8261.19757,4.0,2065.2993925,2.776224083143471
47,15.26147,-72.11614,304.5,1.2,344.0,0.8300844587673509,SXP 304,15.562677400468399,0.00887867902628557,15.616,15.488,0.128,15.751447368421099,0.0174551264802984,15.783,15.706,0.077,,,395.0,,,,,,7,1.0,running Swift and curious if this has features of 6,re-classified as type 7 3/23/21,,,,,,,check,-0.31841369937054903,0.9272144602844921,-0.119469549006276,15.5858108733428,0.8805304509937181,15.5858108733428,,0.009848562316565591,0.00434531083126548,0.0042466615222389,-0.0821333188242677,0.5333333333333329,-0.232569346492617,15.616143989911,-0.798978396358535,15.710568576716401,32.9169471496798,7.7596331588921705,-0.5559743444048111,15.650742723069902,,,,-0.128624372657263,-1.01209550278523,-0.989074562458994,0.27400481451437303,353.619919770421,1.0,0.0359999999999996,353.619919770421,0.0294160830999104,0.4375,0.15625,0.71875,0.0165078647899004,15.558088773865599,0.248317264751488,-1.34130132074793,0.00420276131828347,0.00183903591581691,undetermined or no base,0.0234725371445017,1.15030884424195,0.0268596351427197,0.00737773377637485,0.0576385451279285,-0.00300000000000189,0.0089177616623104,1.0,0.83094948635184,0.247715601730847,0.739843510343489,8099.83925,0.0,0.0,0.6427733118653297
48,13.064167,-73.32083,305.69,1.0,1163.0,0.0,,16.022022272986902,0.12397650458894802,16.156,15.492,0.6639999999999979,15.899253333333302,0.0512213740108127,16.008,15.741,0.266999999999999,,,,,,,,,1,,,,,,,,,,yes,-0.970898100779043,-0.754031947496808,-1.3950353478884598,15.8607423831267,-0.395035347888454,15.8607423831267,,0.0225514594458392,0.0114649371325925,0.0231357741553581,0.106669838154221,0.595238095238095,-0.889459244685197,15.943190233471801,-1.90502748628838,15.867217149792,86.2980858493026,7.82516201862064,-1.3565325072336498,15.796086856547001,,,,-1.51915337678549,1.41604336017385,-1.07006859740939,0.6185083505766421,1170.5403291633,1.0,0.131,1170.5403291633,0.310298299691752,0.75,0.53125,0.78125,0.0759666069146381,16.0269271983951,-1.1981218102992,-0.258373572145393,0.0165262589814729,0.00456475527926071,base at faintest,0.0169068033643258,0.136371027884529,0.099862705751446,0.0113143129244555,0.0170396278982764,-0.49899999999999894,0.0120378044498004,0.0,0.0912617512646354,0.0918916370213771,0.0723719334734954,8261.18118,5.0,1652.236236,1.1130614614345442
49,12.685833,-73.26805999999999,323.2,0.6,116.6,0.467101140647593,,15.231857718894,0.0421981818722312,15.43,15.135,0.295,15.450168831168801,0.214071835412358,18.028,15.342,2.6860000000000004,X-ray,,,,,,,,7,,,re-classified as type 7 3/23/21,,,,,,,check,0.11155486877389802,0.9805012467253509,0.0230161724227906,15.232701803956099,1.02301617242279,15.232701803956099,,0.0336909740551302,0.0231928671432279,0.0179232880540026,-0.0039851488803534,0.553191489361702,0.0164106778193799,15.277235070519199,-0.122590549265742,15.2348691195583,-1.15359967270907,15.398022528668498,-0.2045681364695,15.2041477273361,,,,0.199341048146912,-0.618192718277208,11.331459548006599,133.547612048011,105.000179482309,1.0,0.0670000000000002,105.000179482309,0.0109304865507713,0.25,0.71875,0.46875,0.005950669827380129,15.231853838910801,-0.122608204652607,-0.963400656588366,0.00344284353749735,0.0035013011038117,undetermined or no base,0.0467058882797446,1.10682228967025,0.0148781719307179,0.0365014403189058,0.123733695996291,0.0230000000000015,0.0624844874899893,0.0,0.865000308056538,0.93260429089536,0.8650003080565379,8105.93195,0.0,0.0,0.6715331297210064
50,13.21725,-72.28744499999999,325.4,0.55,45.9,0.375829580201356,SXP 327,16.5631834203655,0.237612701662673,16.942999999999998,16.137,0.806000000000001,16.5448734177215,0.211211925912844,16.78,16.06,0.7200000000000021,,,,,1274.0,143.0,,,6+?,1.0,transition out of approximate quiescence,,,,,,,,check,-0.307608999903636,-0.141085357042135,-1.78834006311992,16.4921696455897,-0.788340063119953,16.4921696455897,,0.168789730120576,0.0513186181229943,0.0480034332340475,0.0013408421048036199,0.5714285714285711,-2.2124715516331404,16.5821324514043,1.54069953751479,16.3957409999556,0.095467316419275,16.1974361390462,0.17934564841683998,16.2001299915818,,,,-0.420658876901636,-1.3998377884671398,-0.910812627934561,-0.47695638077437,45.948523327052605,1.0,0.490499999999997,45.948523327052605,0.146157061179945,0.5,0.03125,0.53125,0.042606149353533,16.5424516103266,-1.14590052358717,0.434481897862092,0.0393987506145034,0.00510502027422068,undetermined or no base,0.234326609671202,0.986170385806499,0.16448513610658,0.0667213895843178,0.0827808803775654,-0.237000000000002,0.0588197859198054,0.0,0.28079891822887,0.119918014107657,0.19363207548979,6640.84271,0.0,0.0,0.7329395912529415
51,13.516111,-72.44234499999999,341.9,0.57,0.0,0.61530807969217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,
